id:ID,artistName,cancionId,comment,createdAt,fabricaDate,fabricaId,genre,isJinglazo:boolean,isJinglazoDelDia:boolean,isLive:boolean,isPrecario:boolean,isRepeat:boolean,songTitle,status,timestamp,title,updatedAt
,,,36:45 Te Quiero Comer la Boca - La Mosca Tsé-Tsé (Mati Mowszet y Héctor Camaño) JINGLAZO,,,DV89OTRg1qs,,,,,,,,,36:45:00,36:45 Te Quiero Comer la Boca - La Mosca Tsé-Tsé (Mati Mowszet y Héctor Camaño) JINGLAZO,
,,,2:11 Asado y Fernet - Los Caligaris,,,D7mdPOluW8k,,,,,,,,,02:11,2:11 Asado y Fernet - Los Caligaris,
,,,3:45 La Bolsa - Bersuit Vergarabat (Nico Álvarez) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,03:45,3:45 La Bolsa - Bersuit Vergarabat (Nico Álvarez) JINGLAZO,
,,,6:09 La Motito de Carlitos - Mala Fama,,,D7mdPOluW8k,,,,,,,,,06:09,6:09 La Motito de Carlitos - Mala Fama,
,,,8:16 Amores como el Nuesto - Los Charros (Marquitos) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,08:16,8:16 Amores como el Nuesto - Los Charros (Marquitos) JINGLAZO,
,,,11:30 Asado de Fa - Sarah Hebe,,,D7mdPOluW8k,,,,,,,,,11:30,11:30 Asado de Fa - Sarah Hebe,
,,,14:17 Holding Out for a Hero - Bonnie Tyler (Mariu Serrano) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,14:17,14:17 Holding Out for a Hero - Bonnie Tyler (Mariu Serrano) JINGLAZO,
,,,15:09 Alright - Jamiroquai (La Mafia Jinglera),,,D7mdPOluW8k,,,,,,,,,15:09,15:09 Alright - Jamiroquai (La Mafia Jinglera),
,,,16:53 Díganselo - El Kuelgue (Pedrillom),,,D7mdPOluW8k,,,,,,,,,16:53,16:53 Díganselo - El Kuelgue (Pedrillom),
,,,19:34 Miguel Gritar - El Cuarteto de Nos JINGLAZO,,,D7mdPOluW8k,,,,,,,,,19:34,19:34 Miguel Gritar - El Cuarteto de Nos JINGLAZO,
,,,22:16 El Loco - Babasónicos (Blasito Ferrari) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,22:16,22:16 El Loco - Babasónicos (Blasito Ferrari) JINGLAZO,
,,,25:52 Frágil - La Vela Puerca (Octa),,,D7mdPOluW8k,,,,,,,,,25:52:00,25:52 Frágil - La Vela Puerca (Octa),
,,,27:43 Más o Menos Bien - Él Mató a un Policía Motorizado JINGLAZO,,,D7mdPOluW8k,,,,,,,,,27:43:00,27:43 Más o Menos Bien - Él Mató a un Policía Motorizado JINGLAZO,
,,,31:26 Milonga Sentimental - Sebastián Piana y Homero Manzi (El Monje Cortoplacista) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,31:26:00,31:26 Milonga Sentimental - Sebastián Piana y Homero Manzi (El Monje Cortoplacista) JINGLAZO,
,,,34:29 Corazón Espinado - Maná (Fran Sánchez) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,34:29:00,34:29 Corazón Espinado - Maná (Fran Sánchez) JINGLAZO,
,,,36:53 Pica Pica (Ariel Martínez) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,36:53:00,36:53 Pica Pica (Ariel Martínez) JINGLAZO,
,,,38:28 Bajo Del Mar - La Sirenita JINGLAZO DEL DIA,,,D7mdPOluW8k,,,,,,,,,38:28:00,38:28 Bajo Del Mar - La Sirenita JINGLAZO DEL DIA,
,,,40:33 Burbujas de Amor - Juan Luis Guerra JINGLAZO PRECARIO PARA MATI,,,D7mdPOluW8k,,,,,,,,,40:33:00,40:33 Burbujas de Amor - Juan Luis Guerra JINGLAZO PRECARIO PARA MATI,
,,,42:43 Dile - Don Omar (Pedrillom) JINGLAZO,,,D7mdPOluW8k,,,,,,,,,42:43:00,42:43 Dile - Don Omar (Pedrillom) JINGLAZO,
,,,1:22 Vertigo - U2 JINGLAZO,,,wj8nRngxnIw,,,,,,,,,01:22,1:22 Vertigo - U2 JINGLAZO,
,,,3:07 Cartas Sin Marcar - Andrés Calamaro (El Negro Andante),,,wj8nRngxnIw,,,,,,,,,03:07,3:07 Cartas Sin Marcar - Andrés Calamaro (El Negro Andante),
,,,5:17 Dar es Dar - Fito Páez (Juan Stagno) JINGLAZO,,,wj8nRngxnIw,,,,,,,,,05:17,5:17 Dar es Dar - Fito Páez (Juan Stagno) JINGLAZO,
,,,8:39 Reyes de la Noche - Guasones (Octa),,,wj8nRngxnIw,,,,,,,,,08:39,8:39 Reyes de la Noche - Guasones (Octa),
,,,11:29 Rock and Roll y Fiebre - Pappo (Marquitos) JINGLAZO,,,wj8nRngxnIw,,,,,,,,,11:29,11:29 Rock and Roll y Fiebre - Pappo (Marquitos) JINGLAZO,
,,,15:57 Plegaria para un Niño Dormido - Luis Alberto Spinetta (El Monje Cortoplacista),,,wj8nRngxnIw,,,,,,,,,15:57,15:57 Plegaria para un Niño Dormido - Luis Alberto Spinetta (El Monje Cortoplacista),
,,,18:51 A los Jóvenes de Ayer - Serú Giran,,,wj8nRngxnIw,,,,,,,,,18:51,18:51 A los Jóvenes de Ayer - Serú Giran,
,,,21:55 María Landó - Chabuca Granda (Mariu y María Paula Godoy),,,wj8nRngxnIw,,,,,,,,,21:55,21:55 María Landó - Chabuca Granda (Mariu y María Paula Godoy),
,,,26:12 Bien o Mal - Trueno (Pedrillom),,,wj8nRngxnIw,,,,,,,,,26:12:00,26:12 Bien o Mal - Trueno (Pedrillom),
,,,28:13 Los P*tos de Ohio,,,wj8nRngxnIw,,,,,,,,,28:13:00,28:13 Los P*tos de Ohio,
,,,31:36 Un'estate italiana - Gianna Nannini y Edoardo Bennato (Blasito Ferrari) JINGLAZO,,,wj8nRngxnIw,,,,,,,,,31:36:00,31:36 Un'estate italiana - Gianna Nannini y Edoardo Bennato (Blasito Ferrari) JINGLAZO,
,,,35:54 Cielito Lindo - Pedro Infante JINGLAZO,,,wj8nRngxnIw,,,,,,,,,35:54:00,35:54 Cielito Lindo - Pedro Infante JINGLAZO,
,,,38:41 Lloviendo Estrellas - Cristian Castro,,,wj8nRngxnIw,,,,,,,,,38:41:00,38:41 Lloviendo Estrellas - Cristian Castro,
,,,41:01 Bonita de Más - Erreway,,,wj8nRngxnIw,,,,,,,,,41:01:00,41:01 Bonita de Más - Erreway,
,,,44:23 Agarrense de las Manos - El Puma Rodríguez,,,wj8nRngxnIw,,,,,,,,,44:23:00,44:23 Agarrense de las Manos - El Puma Rodríguez,
,,,1:36 En la Ciudad de la Furia - Soda Stereo (El Negro Andante) JINGLAZO,,,lFgXPb_l4PY,,,,,,,,,01:36,1:36 En la Ciudad de la Furia - Soda Stereo (El Negro Andante) JINGLAZO,
,,,4:52 Clarobscuro - La Vela Puerca (Pablo Carrozza y Blasito),,,lFgXPb_l4PY,,,,,,,,,04:52,4:52 Clarobscuro - La Vela Puerca (Pablo Carrozza y Blasito),
,,,7:57 Fijate - Los Piojos (Blasito Ferrari),,,lFgXPb_l4PY,,,,,,,,,07:57,7:57 Fijate - Los Piojos (Blasito Ferrari),
,,,10:20 Yira Yira - Los Piojos (Juan Mitidieri),,,lFgXPb_l4PY,,,,,,,,,10:20,10:20 Yira Yira - Los Piojos (Juan Mitidieri),
,,,13:10 La Pomeña - Gustavo Cuchi Leguizamón (El Monje Cortoplacista),,,lFgXPb_l4PY,,,,,,,,,13:10,13:10 La Pomeña - Gustavo Cuchi Leguizamón (El Monje Cortoplacista),
,,,17:23 Caruseando by Marco$,,,lFgXPb_l4PY,,,,,,,,,17:23,17:23 Caruseando by Marco$,
,,,18:46 Fue Amor - Fito Páez (Marquitos),,,lFgXPb_l4PY,,,,,,,,,18:46,18:46 Fue Amor - Fito Páez (Marquitos),
,,,"21:46 Bzrp Music Sessions, Vol. 53 - Bizarrap y Shakira (Pedrillom) JINGLAZO DEL DÍA!!!!",,,lFgXPb_l4PY,,,,,,,,,21:46,"21:46 Bzrp Music Sessions, Vol. 53 - Bizarrap y Shakira (Pedrillom) JINGLAZO DEL DÍA!!!!",
,,,25:58 Detrás del Humo no se ve - Emilia Mernes (Mati Mowszet),,,lFgXPb_l4PY,,,,,,,,,25:58:00,25:58 Detrás del Humo no se ve - Emilia Mernes (Mati Mowszet),
,,,27:40 Lovefool - The Cardigans (Mariu Serrano) JINGLAZO,,,lFgXPb_l4PY,,,,,,,,,27:40:00,27:40 Lovefool - The Cardigans (Mariu Serrano) JINGLAZO,
,,,30:04 Ironic - Alanis Morissette (La Cope y Fran Sánchez) JINGLAZO,,,lFgXPb_l4PY,,,,,,,,,30:04:00,30:04 Ironic - Alanis Morissette (La Cope y Fran Sánchez) JINGLAZO,
,,,33:40 Again - Lenny Kravitz (Fran Sánchez),,,lFgXPb_l4PY,,,,,,,,,33:40:00,33:40 Again - Lenny Kravitz (Fran Sánchez),
,,,35:50 September - Earth Wind and Fire,,,lFgXPb_l4PY,,,,,,,,,35:50:00,35:50 September - Earth Wind and Fire,
,,,37:39 Cachita - Ricardo Montaner (Juan Stagno),,,lFgXPb_l4PY,,,,,,,,,37:39:00,37:39 Cachita - Ricardo Montaner (Juan Stagno),
,,,39:44 Beso a Beso - La Mona Jiménez,,,lFgXPb_l4PY,,,,,,,,,39:44:00,39:44 Beso a Beso - La Mona Jiménez,
,,,1:42 I Feel Good - James Brown,,,9CFFo0a7tvY,,,,,,,,,01:42,1:42 I Feel Good - James Brown,
,,,3:00 I Say a Little Pray - Aretha Franklin (Mariu Serrano),,,9CFFo0a7tvY,,,,,,,,,03:00,3:00 I Say a Little Pray - Aretha Franklin (Mariu Serrano),
,,,5:28 Every Breath You Take - The Police JINGLAZO,,,9CFFo0a7tvY,,,,,,,,,05:28,5:28 Every Breath You Take - The Police JINGLAZO,
,,,7:07 Don’t Look Back in Anger - Oasis (Blasito Oblasis Ferrari) JINGLAZO,,,9CFFo0a7tvY,,,,,,,,,07:07,7:07 Don’t Look Back in Anger - Oasis (Blasito Oblasis Ferrari) JINGLAZO,
,,,9:43 Forever Young - Alphaville (Mati Mowszet y Hector Camaño) JINGLAZO DEL DIA,,,9CFFo0a7tvY,,,,,,,,,09:43,9:43 Forever Young - Alphaville (Mati Mowszet y Hector Camaño) JINGLAZO DEL DIA,
,,,13:25 Only You - The Platters (Nico Álvarez),,,9CFFo0a7tvY,,,,,,,,,13:25,13:25 Only You - The Platters (Nico Álvarez),
,,,15:41 Gangnam Style - PSY (El Negro Andante) JINGLAZO,,,9CFFo0a7tvY,,,,,,,,,15:41,15:41 Gangnam Style - PSY (El Negro Andante) JINGLAZO,
,,,17:20 Los Tontos - C. Tangana (Pedrillom) #Pedranje,,,9CFFo0a7tvY,,,,,,,,,17:20,17:20 Los Tontos - C. Tangana (Pedrillom) #Pedranje,
,,,21:00 La Vida Tómbola - Manu Chao (Marquitos),,,9CFFo0a7tvY,,,,,,,,,21:00,21:00 La Vida Tómbola - Manu Chao (Marquitos),
,,,27:38 Reggae de Mirta - Intoxicados (Octa),,,9CFFo0a7tvY,,,,,,,,,27:38:00,27:38 Reggae de Mirta - Intoxicados (Octa),
,,,30:10 Se Viene - Bersuit Vergarabat,,,9CFFo0a7tvY,,,,,,,,,30:10:00,30:10 Se Viene - Bersuit Vergarabat,
,,,31:52 María y José - Los Piojos (La Cope y Flor Halfon),,,9CFFo0a7tvY,,,,,,,,,31:52:00,31:52 María y José - Los Piojos (La Cope y Flor Halfon),
,,,34:30 Sea - Drexler (El Monje Cortoplacista),,,9CFFo0a7tvY,,,,,,,,,34:30:00,34:30 Sea - Drexler (El Monje Cortoplacista),
,,,37:50 Obsesión - Aventura (La Cope y Fran Sánchez),,,9CFFo0a7tvY,,,,,,,,,37:50:00,37:50 Obsesión - Aventura (La Cope y Fran Sánchez),
,,,41:10 Dime si te Vas con Él - Flex (Sandro Vernues) JINGLAZO,,,9CFFo0a7tvY,,,,,,,,,41:10:00,41:10 Dime si te Vas con Él - Flex (Sandro Vernues) JINGLAZO,
,,,44:54 El Meneaito - Gaby JINGLAZO,,,9CFFo0a7tvY,,,,,,,,,44:54:00,44:54 El Meneaito - Gaby JINGLAZO,
,,,2:16 Start Me Up - The Rolling Stones,,,2Scws094-OU,,,,,,,,,02:16,2:16 Start Me Up - The Rolling Stones,
,,,4:42 The Look - Roxette (Juan Stagno) JINGLAZO DEL DIA,,,2Scws094-OU,,,,,,,,,04:42,4:42 The Look - Roxette (Juan Stagno) JINGLAZO DEL DIA,
,,,7:41 Dos Dias en la Vida - Fito Páez (Mariu Serrano y El Negro Andante) JINGLAZO,,,2Scws094-OU,,,,,,,,,07:41,7:41 Dos Dias en la Vida - Fito Páez (Mariu Serrano y El Negro Andante) JINGLAZO,
,,,12:38 Mariposa Tecknicolor - Fito Páez JINGLAZO,,,2Scws094-OU,,,,,,,,,12:38,12:38 Mariposa Tecknicolor - Fito Páez JINGLAZO,
,,,15:50 Diez Mil (20 Millones de Pesos) - Bersuit Vergarabat,,,2Scws094-OU,,,,,,,,,15:50,15:50 Diez Mil (20 Millones de Pesos) - Bersuit Vergarabat,
,,,18:24 Rocanroles Sin Destino - Callejeros (El Negro Andante),,,2Scws094-OU,,,,,,,,,18:24,18:24 Rocanroles Sin Destino - Callejeros (El Negro Andante),
,,,24:01 Spaghetti del Rock - Divididos (El Monje Cortoplacista),,,2Scws094-OU,,,,,,,,,24:01:00,24:01 Spaghetti del Rock - Divididos (El Monje Cortoplacista),
,,,27:37 El Problema - Ricardo Arjona (Octa),,,2Scws094-OU,,,,,,,,,27:37:00,27:37 El Problema - Ricardo Arjona (Octa),
,,,31:02 Under the Bridge - Red Hot Chili Peppers JINGLAZO,,,2Scws094-OU,,,,,,,,,31:02:00,31:02 Under the Bridge - Red Hot Chili Peppers JINGLAZO,
,,,33:37 Loca - Tan Biónica (Juan Mitidieri),,,2Scws094-OU,,,,,,,,,33:37:00,33:37 Loca - Tan Biónica (Juan Mitidieri),
,,,36:58 Circunvalación - El Kuelgue (Pedrillom) JINGLAZO,,,2Scws094-OU,,,,,,,,,36:58:00,36:58 Circunvalación - El Kuelgue (Pedrillom) JINGLAZO,
,,,41:47 La Bamba - Ritchie Valens JINGLAZO,,,2Scws094-OU,,,,,,,,,41:47:00,41:47 La Bamba - Ritchie Valens JINGLAZO,
,,,43:33 Mi Primer Millón - Bacilos (Fran Sánchez) JINGLAZO,,,2Scws094-OU,,,,,,,,,43:33:00,43:33 Mi Primer Millón - Bacilos (Fran Sánchez) JINGLAZO,
,,,46:11 No Tengo Nada - Floricienta (iara Jevscek),,,2Scws094-OU,,,,,,,,,46:11:00,46:11 No Tengo Nada - Floricienta (iara Jevscek),
,,,49:25 Waka Waka - Shakira (Mariu Serrano),,,2Scws094-OU,,,,,,,,,49:25:00,49:25 Waka Waka - Shakira (Mariu Serrano),
,,,51:05 The Look - Roxette,,,2Scws094-OU,,,,,,,,,51:05:00,51:05 The Look - Roxette,
,,,00:00 1) Queen - Eeee oooo,,,Zi1LMDOoYjI,,,,,,,,,00:00,00:00 1) Queen - Eeee oooo,
,,,00:24 2) Eresure - Oh L'Amour,,,Zi1LMDOoYjI,,,,,,,,,00:24,00:24 2) Eresure - Oh L'Amour,
,,,01:27 3) The Human League - Dont You Want Me,,,Zi1LMDOoYjI,,,,,,,,,01:27,01:27 3) The Human League - Dont You Want Me,
,,,04:05 4) Camila Cabello - Havana,,,Zi1LMDOoYjI,,,,,,,,,04:05,04:05 4) Camila Cabello - Havana,
,,,"06:10 5) Bob Marley - No Woman, No Cry ",,,Zi1LMDOoYjI,,,,,,,,,06:10,"06:10 5) Bob Marley - No Woman, No Cry ",
,,,08:03 6) Gloria Estefan - Hoy,,,Zi1LMDOoYjI,,,,,,,,,08:03,08:03 6) Gloria Estefan - Hoy,
,,,09:26 7) Mon Laferte - Tu Falta De Querer,,,Zi1LMDOoYjI,,,,,,,,,09:26,09:26 7) Mon Laferte - Tu Falta De Querer,
,,,12:24 8) Chiquititas - Estoy Enamorada De Todos,,,Zi1LMDOoYjI,,,,,,,,,12:24,12:24 8) Chiquititas - Estoy Enamorada De Todos,
,,,15:36 9) Whitney Houston -  I Will Always Love You,,,Zi1LMDOoYjI,,,,,,,,,15:36,15:36 9) Whitney Houston -  I Will Always Love You,
,,,20:05 10) Leonard Cohen - Hallelujah,,,Zi1LMDOoYjI,,,,,,,,,20:05,20:05 10) Leonard Cohen - Hallelujah,
,,,23:21 11) Los Beatles - Come Together,,,Zi1LMDOoYjI,,,,,,,,,23:21,23:21 11) Los Beatles - Come Together,
,,,24:54 12) El Mató a un Policía Motorizado - El Tesoro,,,Zi1LMDOoYjI,,,,,,,,,24:54:00,24:54 12) El Mató a un Policía Motorizado - El Tesoro,
,,,26:22 13) Árbol - El Fantasma,,,Zi1LMDOoYjI,,,,,,,,,26:22:00,26:22 13) Árbol - El Fantasma,
,,,28:50 14) María Helena Walsh - La Cigarra,,,Zi1LMDOoYjI,,,,,,,,,28:50:00,28:50 14) María Helena Walsh - La Cigarra,
,,,31:13 15) Luis Alberto Spinetta - Barro Tal Vez,,,Zi1LMDOoYjI,,,,,,,,,31:13:00,31:13 15) Luis Alberto Spinetta - Barro Tal Vez,
,,,34:50 16) Trueno y Victor Heredia - Tierra Zanta,,,Zi1LMDOoYjI,,,,,,,,,34:50:00,34:50 16) Trueno y Victor Heredia - Tierra Zanta,
,,,38:17 17) Las Pastillas del Abuelo - ¿Qué es Dios?,,,Zi1LMDOoYjI,,,,,,,,,38:17:00,38:17 17) Las Pastillas del Abuelo - ¿Qué es Dios?,
,,,42:11 18) Los Piojos - Vine Hasta Aquí,,,Zi1LMDOoYjI,,,,,,,,,42:11:00,42:11 18) Los Piojos - Vine Hasta Aquí,
,,,44:12 19) Dillom y Andrés Calamaro - Mi Peor Enemigo,,,Zi1LMDOoYjI,,,,,,,,,44:12:00,44:12 19) Dillom y Andrés Calamaro - Mi Peor Enemigo,
,,,47:27 20) Los Caballeros de la Quema - Avanti Morocha,,,Zi1LMDOoYjI,,,,,,,,,47:27:00,47:27 20) Los Caballeros de la Quema - Avanti Morocha,
,,,50:52 21) El Cuarteto de Nos - Lo Malo De Ser Bueno,,,Zi1LMDOoYjI,,,,,,,,,50:52:00,50:52 21) El Cuarteto de Nos - Lo Malo De Ser Bueno,
,,,54:22 22) Los Piojos - El Balneario De Los Doctores Crotos,,,Zi1LMDOoYjI,,,,,,,,,54:22:00,54:22 22) Los Piojos - El Balneario De Los Doctores Crotos,
,,,56:08 23) Intoxicados- Señor Kioskero,,,Zi1LMDOoYjI,,,,,,,,,56:08:00,56:08 23) Intoxicados- Señor Kioskero,
,,,58:33 24) Trueno y Nathy Peluso - Argentina,,,Zi1LMDOoYjI,,,,,,,,,58:33:00,58:33 24) Trueno y Nathy Peluso - Argentina,
,,,01:02:04 25) Illya Kuryaki and the Valderramas - Coolo,,,Zi1LMDOoYjI,,,,,,,,,01:02:04,01:02:04 25) Illya Kuryaki and the Valderramas - Coolo,
,,,01:03:45 26) L-Gante - Bzrp music sessions,,,Zi1LMDOoYjI,,,,,,,,,01:03:45,01:03:45 26) L-Gante - Bzrp music sessions,
,,,01:06:40 27) Luck Ra - La Morocha,,,Zi1LMDOoYjI,,,,,,,,,01:06:40,01:06:40 27) Luck Ra - La Morocha,
,,,01:08:05 28) Auténticos Decadentes - Los Piratas,,,Zi1LMDOoYjI,,,,,,,,,01:08:05,01:08:05 28) Auténticos Decadentes - Los Piratas,
,,,01:09:56 29) Los Piojos - El Farolito,,,Zi1LMDOoYjI,,,,,,,,,01:09:56,01:09:56 29) Los Piojos - El Farolito,
,,,01:12:22 30) Leo López - Menem Lo Hizo,,,Zi1LMDOoYjI,,,,,,,,,01:12:22,01:12:22 30) Leo López - Menem Lo Hizo,
,,,01:14:11 31) Autenticos Decadentes - El Murguero,,,Zi1LMDOoYjI,,,,,,,,,01:14:11,01:14:11 31) Autenticos Decadentes - El Murguero,
,,,01:15:40 32) Proyecto Uno - El Tiburón,,,Zi1LMDOoYjI,,,,,,,,,01:15:40,01:15:40 32) Proyecto Uno - El Tiburón,
,,,01:17:01 33) Joey Montana - Picky,,,Zi1LMDOoYjI,,,,,,,,,01:17:01,01:17:01 33) Joey Montana - Picky,
,,,1:57 Dragostea Din Tei - O-Zone (Blasito) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,01:57,1:57 Dragostea Din Tei - O-Zone (Blasito) JINGLAZO,
,,,3:53 Bad Romance - Lady Gaga (Mariu Serrano) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,03:53,3:53 Bad Romance - Lady Gaga (Mariu Serrano) JINGLAZO,
,,,7:07 Días de Enero - Shakira (homenaje a Marcos),,,AfoHKyBGK_U,,,,,,,,,07:07,7:07 Días de Enero - Shakira (homenaje a Marcos),
,,,10:11 Fotografía - Juanes y Nelly Furtado (Fran Sánchez y La Cope) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,10:11,10:11 Fotografía - Juanes y Nelly Furtado (Fran Sánchez y La Cope) JINGLAZO,
,,,13:22 Cómo Te Voy a Olvidar - Los Ángeles Azules (Juancito Stagno) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,13:22,13:22 Cómo Te Voy a Olvidar - Los Ángeles Azules (Juancito Stagno) JINGLAZO,
,,,16:03 Fanática Sensual - Plan B JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,16:03,16:03 Fanática Sensual - Plan B JINGLAZO,
,,,18:26 Noche de Sexo - Wisin & Yandel ft Aventura JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,18:26,18:26 Noche de Sexo - Wisin & Yandel ft Aventura JINGLAZO,
,,,20:43 Opa - Dillom (Pedrillom),,,AfoHKyBGK_U,,,,,,,,,20:43,20:43 Opa - Dillom (Pedrillom),
,,,23:36 Arrancármelo - Wos (Blasito) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,23:36,23:36 Arrancármelo - Wos (Blasito) JINGLAZO,
,,,27:33 Cuando Yo Me Empiece a Quedar Solo - Sui Generis (Cortoplacista) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,27:33:00,27:33 Cuando Yo Me Empiece a Quedar Solo - Sui Generis (Cortoplacista) JINGLAZO,
,,,31:43 Prejuicios (Osvaldo) - Arbol (El Negro Andante) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,31:43:00,31:43 Prejuicios (Osvaldo) - Arbol (El Negro Andante) JINGLAZO,
,,,34:27 Desde Lejos No Se Ve - Los Piojos JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,34:27:00,34:27 Desde Lejos No Se Ve - Los Piojos JINGLAZO,
,,,38:30 Maradó - Los Piojos (Octa) JINGLAZO,,,AfoHKyBGK_U,,,,,,,,,38:30:00,38:30 Maradó - Los Piojos (Octa) JINGLAZO,
,,,1:29 Satisfaction - The Rolling Stones (Blasito) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,01:29,1:29 Satisfaction - The Rolling Stones (Blasito) JINGLAZO,
,,,3:52 Rock and Roll All Nite - KISS,,,k1_hcAbT9VA,,,,,,,,,03:52,3:52 Rock and Roll All Nite - KISS,
,,,5:26 Microdancing - Babasónicos (Octa) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,05:26,5:26 Microdancing - Babasónicos (Octa) JINGLAZO,
,,,7:54 No se Puede Vivir del Amor - Andrés Calamaro,,,k1_hcAbT9VA,,,,,,,,,07:54,7:54 No se Puede Vivir del Amor - Andrés Calamaro,
,,,10:13 El Gran Señor - Los Auténticos Decadentes (Juan) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,10:13,10:13 El Gran Señor - Los Auténticos Decadentes (Juan) JINGLAZO,
,,,13:12 Ella Dijo - Estelares (Juan Stagno),,,k1_hcAbT9VA,,,,,,,,,13:12,13:12 Ella Dijo - Estelares (Juan Stagno),
,,,17:26 Seguir Viviendo sin tu Amor - Luis Alberto Spinetta (Juancho31),,,k1_hcAbT9VA,,,,,,,,,17:26,17:26 Seguir Viviendo sin tu Amor - Luis Alberto Spinetta (Juancho31),
,,,18:27 La Colina de la Vida - León Gieco (Cortoplacista),,,k1_hcAbT9VA,,,,,,,,,18:27,18:27 La Colina de la Vida - León Gieco (Cortoplacista),
,,,22:13 Todo se Transforma - Drexler (Fran Sanchez) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,22:13,22:13 Todo se Transforma - Drexler (Fran Sanchez) JINGLAZO,
,,,25:39 Un Siglo Sin Ti - Chayanne (Francisco Fernández),,,k1_hcAbT9VA,,,,,,,,,25:39:00,25:39 Un Siglo Sin Ti - Chayanne (Francisco Fernández),
,,,30:27 Nada Nos Puede Pasar - Verano del 98 (La Cope y Fran Sánchez) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,30:27:00,30:27 Nada Nos Puede Pasar - Verano del 98 (La Cope y Fran Sánchez) JINGLAZO,
,,,33:24 El Cosechero - Ramón Ayala (María Paula Godoy) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,33:24:00,33:24 El Cosechero - Ramón Ayala (María Paula Godoy) JINGLAZO,
,,,35:49 Malo - Bebe (Mariu Serrano) JINGLAZO DEL DIA,,,k1_hcAbT9VA,,,,,,,,,35:49:00,35:49 Malo - Bebe (Mariu Serrano) JINGLAZO DEL DIA,
,,,39:56 Calma Pueblo - Calle 13 (Pedrillom),,,k1_hcAbT9VA,,,,,,,,,39:56:00,39:56 Calma Pueblo - Calle 13 (Pedrillom),
,,,44:41 Qué Tendrá el Petizo - Ricky Maravilla (El Negro Andante) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,44:41:00,44:41 Qué Tendrá el Petizo - Ricky Maravilla (El Negro Andante) JINGLAZO,
,,,48:00 En la Ciudad de la Furia - Soda Stereo (El Negro Andante y Pepe) JINGLAZO,,,k1_hcAbT9VA,,,,,,,,,48:00:00,48:00 En la Ciudad de la Furia - Soda Stereo (El Negro Andante y Pepe) JINGLAZO,
,,,1:18 La Bolsa - Bersuit Vergarabat (Fran Sánchez - El Jufa),,,0jm7WjoAKh8,,,,,,,,,01:18,1:18 La Bolsa - Bersuit Vergarabat (Fran Sánchez - El Jufa),
,,,4:13 Ya No Sé Que Hacer Conmigo - El Cuarteto de Nos (Fran Sánchez - El Jufa) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,04:13,4:13 Ya No Sé Que Hacer Conmigo - El Cuarteto de Nos (Fran Sánchez - El Jufa) JINGLAZO,
,,,8:21 Va a Escampar - La Vela Puerca (Santiago de Uruguay) JINGLE A MATI MOWSZET,,,0jm7WjoAKh8,,,,,,,,,08:21,8:21 Va a Escampar - La Vela Puerca (Santiago de Uruguay) JINGLE A MATI MOWSZET,
,,,11:40 Himno de mi Corazón - Los Abuelos de la Nada (Octa) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,11:40,11:40 Himno de mi Corazón - Los Abuelos de la Nada (Octa) JINGLAZO,
,,,14:10 Obsesionario en La Mayor - Tan Biónica (Cortoplacista) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,14:10,14:10 Obsesionario en La Mayor - Tan Biónica (Cortoplacista) JINGLAZO,
,,,18:11 Natación - El Kuelgue (Pedrillom),,,0jm7WjoAKh8,,,,,,,,,18:11,18:11 Natación - El Kuelgue (Pedrillom),
,,,20:25 Entré a mi Pago Sin Golpear - Raúl Trullenque,,,0jm7WjoAKh8,,,,,,,,,20:25,20:25 Entré a mi Pago Sin Golpear - Raúl Trullenque,
,,,22:03 ¿Y Cómo Es Él? - José Luis Perales (Marquitos) JINGLAZO DEL DÍA,,,0jm7WjoAKh8,,,,,,,,,22:03,22:03 ¿Y Cómo Es Él? - José Luis Perales (Marquitos) JINGLAZO DEL DÍA,
